speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
623020601045_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623020601045_200.wav,"I think this picture was taken on a roadside street. It's on a street. And it should be something like a farmer market, especially during the vacation something. And the statue was a man pre-performed as a statue. And what is the bus on the ground for? That is a box like for people when they're looking at the people's performance, they just donate the money.  I have seen this kind of activity before, especially in American or European country, the people like to do this kind of performance during the weekend. But I'm not interested in doing this because I'm so ashamed to speak out or to do performance in front of a lot of people. And this activity for sure is a kind of art because first of all you can see the color of the  the performance need to do to make himself, dress him up and he also need to post different status and to show what he's doing. So there is a lot of people on the street and it seems like there's also many shops like Mac and John's and there's also some, it seems foreign country in the background of the","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.768,0.8244,2.05312,688.821,0.0633763011135807,0.0,0,89.6
623030301028_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623030301028_200.wav,"This picture must be taken on a busy street, because there is a street performer sit in the street. He is like a soldier and the box on the ground is for you to give the money. After you have put some money in the box, the soldier will do you some performance like playing a show for you. I have never saw this kind of activity before and I really want to try one in my lifetime.  This absolutely a kind of art and it's a very special art. It is very tired for people just sit there for a whole day. What's more, I wish I could have a chance to interact with this kinds of activity. And there are many people on the trees while there are also some people  I think it must be a very peaceful town because none of the persons seems to be anxious or none of them seems to be busy in a day. I hope my country can have this kind of peaceful town.  it.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8278,0.8399,2.04941,491.4126,0.063008805028157,0.0,0,90.25
623060301025_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301025_200.wav,"In this picture it must be taken like foreign countries because we can see that the stands with foreign language, English and you can see the brand like Mac, June. This means it's outside. Taiwan we cannot find it and the people there was foreigners, not Taiwanese. And the box on the ground we can see that it must be trick. People stand there and they are not foreigners.  and it must be something to support the men sitting on it, but we cannot say it. And I have said it before, in Taipei, but it's very long, I don't know where it is, like Simending, I don't know. And I think, I was very interested in it, but I am very naughty, I think I will take some line or something to hit him or something. And I think this is a very interesting  The artist is really really great for us. You can enjoy it and admire it. I think I would give them money to support them because it's really hard to sit under the sun and waiting for them. It's really really great. And also we can see that a lot of people are just riding bikes over there and buying","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7668,0.81839,2.01502,378.3099,0.0307720000523009,0.0,0,89.24
623040101041_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101041_200.wav,"I think this picture probably taken in the main street of the city and I think this is artist in the street and I think the golden box there has a man didn't move on the golden box and he is artist on the street and I have seen this kind of activity before  in the Dan Shui of Taipei. I'm interested in this because I think he is very hardworking and diligent because when the sun is very big, he or she still need to work and his work is just a tease for the people. Sometimes people give him money and the sculpture will move.  at the 10 or 3 minutes, the people will stop. I think this activity is a kind of art because the people of the sculpture will paint it with golden or some colorful color. And when you see the picture, you can see the men just pose, just a posture.  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8083,0.86164,2.0667,454.9156,0.0158583334155587,0.0,0,90.03
623030301031_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623030301031_200.wav,"Well, I think this picture is probably taken from beside the street and I think it's because I saw many vendors and people walking and I think and I see people is walking with walking and having conversations and the box on the ground  I think it's for money for people to donate to give money that they appreciate the people sitting in the air for their performance and I I seen this kind of activity before and I Yes, I would be interested in the man in the middle of the picture because  I haven't seen anyone who could do this just by sitting in the air just by one foot and I think this activity is definitely a kind of art because it's just someone that have their own opinion and their own sight of","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8101,0.88475,1.95531,384.2896,0.0806190839414093,0.0,0,89.6
623010201087_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010201087_200.wav,"This picture may be probably taken in American streets in downtown and I think it is a really cool act. The box on the ground is for people who think this is a cool activity so they can give them some coins so they could have some  I'm really interested in the man in the middle of the picture is doing because I think it's cool and he had to stay at that action is really tired and I think this action is really cool.  activity is a kind of art. Sometimes if you walk on this town and see a man just sitting there and holding a gun, you'll be amazed or you'll think it's cool. And the picture is cool and it is amazing art, I think.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7635,0.82666,1.98349,456.2221,0.1025358973086899,0.0,0,89.35
623010601074_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623010601074_200.wav,"This picture is probably taken in London. I would think so because I've been there and the street, the buildings look like London. And this box in front of the person is a box for collecting money because this person I think he is a street artist and he's doing a kind of performance  He's dressed like a soldier in the army. And he said there, this is a kind of art. Yeah, I think it's a kind of art. Because he's doing something to attract people's attention, to make people think what kind of art he's doing.  form this is. A piece of art is something always intrigue your interest and make you think more. But I myself, sorry I can't do this because sitting there for such a long time it's so tiring and I hate fun. I don't want to be tanned. So yeah, I think it's fun to watch but","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7999,0.85068,2.11417,522.2601,0.2386220475350778,0.0,0,89.85
623010601077_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623010601077_200.wav,"I see the picture there. I think it might be taken in the downtown sidewalk because I think there are many people standing and working on the sidewalk and also some a woman with a yellow vest is walking with a bicycle and there are some shops behind the picture like some makeup shop and I see there  a man painted in gold in the middle of the picture and there is a box in front of it on the ground and I think the box is for them to earn the money for their art performance and I have ever seen the activity before in the street in Taiwan and they just pretended there are a statue and they didn't move and if you just put  the coin in the box and they will move to perform and to interact with people. I think that is a kind of art and different with our... different with what we often see in the museum or art class. And it is quite difficult word because if it's hard, it was all painting on his body and wear heavy clothes. I think it is really hard so it's","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.824,0.8628,1.91908,365.3945,0.149019251353441,0.0,0,89.52
623010601045_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010601045_200.wav,These pictures I think it probably taken in the Europe. And the box on the ground I think it is for the badlands.  I saw this activity before in the Shimen MRT station. I think it is interesting because you can see the one Truman is just like the sculpture. It's very cool. I think it is the heart. It is an art.  It is an art just truer about the depth sculpture.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8243,0.91986,2.37923,369.5904,0.0461562500713625,0.0,0,89.66
623010301005_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010301005_200.wav,"well this picture was probably taken in the downtown street because there are lots of famous shops and lots of people walk around and I think that the box is on the ground for the man who is just pretending to be an  I have seen this kind of activity, yes I have. I just saw it in the Xining district. There are lots of activities like this. I'm not interested in it because I think it's boring for me.  not a good kind of art because I don't like it, I like drawing so I'm not disagree that this is a kind of art and I'm not actually interested in it because I like some drawings and some paintings traditional one, not this new one that's my idea","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.814,0.85853,2.0179,661.4139,0.0620318966564433,0.0,0,87.83
623030301095_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623030301095_200.wav,"I think the picture probably taken in Europe and I think the picture is very strange. I think the box in front of the structure and maybe it's something donation. I may want something to donation, some money to the structure. I haven't seen the structure before because I haven't been to  to the Europe. And the man beside the structure is liking to take the picture with the structure. And I think it is a kind of arts because every arts is special and maybe I don't explain, maybe I don't understand why the arts is very special to me but I think it is another people they can understand and comprehend what  structure that meaningful about it and if I have a time so I will can I can't and I will miss the structure I will miss the structure someday yes okay and the structure is a so and is a structure about the soldier and I have a little interesting in soldiers so though I","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7806,0.83122,1.91896,387.4021,0.0560916666156397,0.0,0,89.11
623030301081_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623030301081_200.wav,"This picture was taken on the road, crowded with people, because I saw a lot of houses and people there. And the box on the ground is for money, because the man is, the real man is disguised in the soldier and is holding a gun. And that was quite kind of art, because I think the...  don't see you so usually and everybody can see it. I have seen this kind of activity in France and I was very interested in this thing the man was doing and because I think that's what's very funny and you can have many laughter with it. There are many people on the street and buy some right by  bicycles and some by foot and some was chatting with each other and the soldier is quite solemnly and solemn because he just stared with her stared the ground with her sunglasses and don't make a smile and his expression was very cool and he wears a hat and the clothes  with me.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7914,0.84488,2.07743,465.0911,0.0390649350895244,0.0,0,90.19
623010301054_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010301054_200.wav,It's in a store street and there are many people walking there. And I saw a person is dressing up gold and have some talent. And he have some talent. Is that he can sit without chair. And he's  It looks like an army. I have seen this activity before at Taiwan. And the box on the ground is... You can throw some money inside to give them some tips. And I think this is a kind of art.  because some people can't do that and we can enjoy this activity. It makes us relax and feel interesting. In this picture you can see many foreigners walking around and they have some,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8223,0.89927,2.18042,706.4753,0.0824244899428164,0.0,0,89.26
623030301024_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623030301024_200.wav,"I think this picture is probably taken on the street or some market and because there are many people and there are stores on the side of the street and the box on the ground right in front of the man is like the trading box. Like people think that he's doing great and people can give him some money  to reward him or to encourage him. And I've seen this kind of activity on the street before. But I wouldn't do this kind of job as him, because it's really tired and it needs very good balance and patience.  kind of activities, really kind of art, because everything in life can be art, like painting is art and performing is art, and this kind of performing art. And the man is pretending to sit on his one leg and he's standing on the box and he seems like freezing.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8001,0.85668,2.02178,327.5685,0.0216380597540497,0.0,0,89.46
623010601070_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623010601070_200.wav,"The picture was probably taken in a street and it makes me think it is a popular street and because the people in the picture is very much. And the box on the ground for the people passed by the middle of the picture,  for collecting the money from the passage. And I have seen this kind of activity before, like in Taipei Street. And I would not be interested in doing what the man in the middle of the picture is doing, because I think it is too tired for me. And this activity, I think it is  It is a kind of art because it needs to very detailed to concert. You need to paint yourself in gold and post a post to make people interested in you. And in the picture there are many shops in the background.  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7954,0.85914,1.92034,346.6037,0.1753335875949559,0.0,0,90.04
623030301002_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623030301002_200.wav,"I think this place is a famous tourist spot. We can see many people around it and some people are riding bikes and some people are walking around and looking for something to buy. I think these people are doing some art and the box on the ground is a kind of instrument.  that he can sit in the air. He can sit on it, but we won't see the real seat on it. And I have never seen this kind of activity before in person, but I have seen this kind of activities in the internet or some TV shows.  I think I will be interested in what the man is doing in the middle of the picture because it's incredible to sit in the air when people first time see it but if you make a close look to him and you will find out the tricky part of his magic trick so I think it is very interesting","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7988,0.85822,1.97196,394.0992,0.0456887418774283,0.0,0,89.26
623030301013_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623030301013_200.wav,"This picture is probably taken on the street. You can see that there are many people passing by and people doing window shopping there. There are lots of people around, so I think it's probably taken in the street. The box on the ground is for the man to stand on and maybe he puts something he needs in the box. I have seen this kind of activity before because I live in Lin'er, Qingmei, Taichung, Qingmei.  people doing this kind of activity. So I'm not interested in doing this things like the man in the middle of the picture, because I'm not a people with a lot of patience, because I think doing this will requires a lot of patience, and you have to spend lots of time doing this performance. And yeah, this activity is kind of art. It becomes a landscape on the streets, so I think it's  It's a kind of art. Okay, and then, well, I think there are many, many people. There are more and more people in Taiwan. They want to do this kind of activity on the street. And it's really fun, like for the travelers or for the tourists, they like to take a picture with these kind of people and then they will have special memory through the pictures, right? And I think that","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7841,0.79624,1.81117,322.0531,0.0393820107229566,0.0,0,89.46
623010601056_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010601056_200.wav,"I think this picture was taken on the street because you can see there were a lot of pedestrians, workers walking around the street and there was also a street performance there. A man was trying to act as a statue or what, like a half sitting, a half standing on a box. And I think it's very cool because when I've been to a  Especially the traditional street. I also saw a lot of performance like this and I think it's very cool because you know, it's it's he is live but he tried to be he tried to look not alive. So it's very cool and But you know, I'm not interested in doing such a such a such a job or a work or show because I think it would be tiring because you have to be still you have to stay you have to sit steady or  you have to stand still without moving you're not able to move so it must be very tiring because I think I'm alive why should I be like that but it's a kind of art I think it's art because it shows the desire of this person this person just want to show how art can be and this person want to show how he can do and he seems this and maybe he want to that himself look like a statue and statues of course a kind of art so I think it's  That's it.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7705,0.79327,1.9374,427.7785,0.0848285715536414,0.0,0,90.43
623010301043_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623010301043_200.wav,"This picture is probably taken in business district in the city center because around this square there are a lot of stores selling products. And I think the box on the ground is for people to earn money, like for the artist to earn money and passerby can give the artist money if they think that the artist is  is very good. And I have seen this kind of activity before in Taiwan. And if I have the talent, I think I will be interested in doing what the man do with us in the middle of the picture. Because I think to spread love and happiness is one of the best thing in the world. So I would do that. And I think this activity is kind of art, certainly,  because you dress very well and you dress very specially for your profession and this is the arts. Yeah. And the man is very professional because it seems like he doesn't move at all and that's what he likes to do. He likes to be like a sculptor and that's for me that's one kind of arts. Yeah. And telling from","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7968,0.84007,1.95691,618.8481,0.0855994218518968,0.0,0,89.58
623010301031_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623010301031_200.wav,"The picture is probably taken on the street because there are people and bike and a street performer and stores and I think the box is for the street performance if you think that it's great and you put the money in the box. Yes, I have seen this activity before and I am always interested in the man  in the middle of the picture because sometimes their performance are great and it's different from the performers in the theater or every other places indoors and yes I think the activity is a kind of art because they use the different ways to perform the art it's not the  normal ways but he tries to use his ways to to prove what he thinks the artist is I look like there are many people on the street and many people there like to ride bicycle and","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8079,0.88027,1.93846,506.884,0.0435283688154626,0.0,0,89.69
623040101042_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101042_200.wav,The picture is taken on the street that has many people walk around and have many store in front of it and the box is for the performer to do his performance to the people walk by and I have seen this before in Kaohsiung and Taipei there are many artists trying to  perform their do some dance by special costume or do interactions with the people walk by and I think this activity is a kind of art not it has the connection with people not just only like painting we only can see or listen to the music this one this kind of part make me  feel more interesting because they can interact with people and I think this man with the gun draw all his body with blonde and golden color I think he may scare the people who walk on the street or,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8548,0.90181,2.20154,470.3155,0.0239374150259128,0.0,0,89.69
623020601027_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623020601027_200.wav,"This picture was taken in New York City in Hustle and Basel street. In the street, many people go to work and some people go out for fun riding his bicycle. And in this picture, the box on the ground is the man, Mans Box, who is a street performer who is acting like a golden, who acts like a silver.  I have seen this scene in Taiwan and I feel very interesting and I appreciate the performance. I think the performance is the street art. If I have time, I would like to see.  I gave my tips, my learning to him because this is not an easy job and I think his outfit is very cool. So in this picture we can see lots of people passing by the man and he feels very curious about the street performer.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7867,0.80477,2.11795,591.9024,0.1740809527654496,0.0,0,88.72
