speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
112030203021,IS_1572,2.0,0,"This is in the mountain and the mountain have some lake. Because I see the tree and the water and the rocks. So maybe they are in the tree. In there you need to watch the water. I think it's summer come to there is good because the weather is great. The family dress great. Relax, relax. They were very relaxed to pray. I think they watched some natural scene. Because there is danger.",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112030203021_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8667,0.94477,5.10166,413.4805,0.0443564102125282,0.0,0.0,87.02,0.85,74,95.0,3.0,3.0,10,0.55393,0.59157,0.0,0.5545,0.425,0.4977,3
112030203029,IS_1572,5.0,1,"If I'm not mistaken, this place is located at a stream. I can see a tree standing beside the shore. There are lots and lots of rocks in the river. And I can also see people there. The people seem to be enjoying the clear water. And they might be on vacation too. that the woman with the pink shirt and the man with the backpack are talking. They seem comfortable. The children seem to be washing their bodies with the stream water. They also seem comfortable too. I can see a person looking away at the stream. Everybody took off their their shoes to enjoy the clear water. It must have felt great. I have been to a place before, like this. The water was also clear there, and there were huge stones inside. The water felt cool when you took off your shoes, and it was relaxing. I had also walked in the street, and I saw a you",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112030203029_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8375,0.89332,3.07269,432.4036,0.1363304596629807,0.0,0.0,90.02,1.788,161,92.0,3.0,5.0,17,0.5723,0.0,0.5982,0.6167,0.4468,0.5136,10
112030203048,IS_1572,2.0,0,Maybe there is a river because there is a lot of water. You should wash out. Do not throw down because there is a lot of water. Maybe you can come here in summer because it's This will help you cold down.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112030203048_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.85,0.93234,4.34979,471.0731,0.0514116279001152,0.0,0.0,32.8,1.281,42,100.0,0.0,0.0,4,0.6402,0.55025,0.593,0.0,0.44586,0.5169,2
112030203053,IS_1572,2.5,0,history of the saviors and they have a rock and water people and tree they will risk have some trouble in the water and they are careful Spring Summer Someone wore a pink t-shirt and white They were playing water and see the rock. They play with the children. So chill. It's funny.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112030203053_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8249,0.93835,5.70794,409.8737,0.0507789475418496,0.0,0.0,87.61,0.605,53,92.0,8.0,0.0,4,0.5387,0.0,0.4448,0.54885,0.38309,0.4777,1
112030203054,IS_1572,2.5,0,This is maybe a river and there have some tree and I think the place can come in summer because summer is so hot. There have water to call you and in the picture the people usually wear t-shirts and sit on the rock or play water And you should notice suddenly comes a lot of water.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112030203054_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8327,0.96062,6.16485,425.8294,0.0262463415132426,0.0,0.0,87.54,0.651,57,100.0,0.0,0.0,2,0.55965,0.0,0.0,0.0,0.13991,0.5048,0
112031103050,IS_1572,1.5,0,"I think that in the people in the river, because I...",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112031103050_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.7985,0.88547,5.79828,290.1822,0.0150714284474296,0.0,0.0,7.64,1.441,11,100.0,0.0,0.0,1,0.5635,0.0,0.0,0.0,0.14088,0.4649,0
112050203002,IS_1572,2.5,0,This is inside the river. So people in this are the leg. We can... They can notice the river water can very strong so we not holding the this so we can summer to this because there is so cool and sing song so I can do something in the and there people are short short short so we can look this is summer so we can this is good,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112050203002_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8716,0.94623,5.40767,461.1207,0.0237371796527161,0.0,0.0,88.99,0.787,70,97.0,0.0,3.0,4,0.50882,0.0,0.0,0.0,0.12721,0.4576,1
112050203012,IS_1572,3.0,0,"This river and this river it have water and people are putting water and water have a fish in water In this place I think it's not safe because the survivor maybe in a round it will be dangerous and whether in there maybe will die this place in Taiwan I think is Auto or Winter yeah, because in the summer it will in the summer it will be rain so hot and have typhoon is Dangerous Yeah And people have",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112050203012_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8248,0.93068,5.06659,289.8105,0.0215619048547177,0.0,0.0,89.8,0.902,81,97.0,3.0,0.0,1,0.4731,0.0,0.0,0.0,0.11828,0.4199,0
112050203034,IS_1572,1.5,0,This is the river because there is water a lot. Here be quiet river a lot to Summer because summer is very hot River is cool They are they they are very hot because they they were short and Yeah.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112050203034_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8626,0.9458,4.92032,422.8186,0.0262612244304345,0.0,0.0,60.77,0.658,40,100.0,0.0,0.0,2,0.5548,0.0,0.0,0.0,0.1387,0.5032,1
112050203041,IS_1572,5.0,1,I think this place might be a stream or also in a rural area because I don't see a lot of man-made structures near here and I think by playing in the stream they have to be careful of the tides and currents that might sweep them away in this part of the stream and I think it is very nice if you if they had summer here because then they can play in the stream and to cool off from the heat perhaps they had from walking here. And then they are all wearing very casual clothes and just casually walking around and relaxing in the stream.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112050203041_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8268,0.88854,3.79931,161.2606,0.0146567567276793,0.0,0.0,52.16,2.071,108,92.0,8.0,0.0,2,0.5328,0.0,0.0,0.6028,0.2839,0.4964,1
112050203050,IS_1572,2.5,0,I think it is the river because they have water and they sit on the stone to wash his foot and they will the the the short tissue and the short plant so I think the season maybe is summer the river often happens some dangerous because maybe the mountain have raining and it the river will have many water push down so they must go away faster maybe they will very dangerous,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112050203050_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8601,0.92263,5.04344,173.8249,0.0194906249137905,0.0,0.0,79.71,0.916,73,95.0,5.0,0.0,1,0.4916,0.0,0.0,0.0,0.1229,0.4424,0
112060303011,IS_1572,2.5,0,The second part is over. Please read the picture and questions for 30 seconds. Please start answering.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112060303011_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.7692,0.93967,6.00926,594.1873,0.0324460001662373,0.0,0.0,71.31,0.238,17,90.0,10.0,0.0,3,0.446,0.4161,0.0,0.456,0.32952,0.4084,0
