speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
652010106044,IS_1766,3.5,0,"They are some students doing, they play football. I have never played the experience, the exercise like this, but I like it. If I am a mother, I will encourage my children do this because exercising is good for people's health and volleyball, football is good for our heart. They are in a big park and some people wear knee-length socks. All of them are made of All of them are interested in playing football. They look like interesting and he looks like nervous because they wanna get the score. The game is so funny. Around them have a lot of trees.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106044_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8629,0.93561,4.32553,491.3319,0.1102887845171667,0.0,0.0,89.3,1.142,102,98.0,2.0,0.0,8,0.5668,0.528,0.5947,0.52088,0.55259,0.4792,1
652010106055,IS_1766,4.0,1,"During the holiday, teens and children like to play in the park. In the picture, they are playing soccer. Some of them dressing green, and some of them dressing white, and some of them dressing blue, black, and red. Well, I have played soccer before, but I really do not enjoy it. I prefer swimming than soccer. If I'm parents, I would strongly recommend my children to do exercise. not just soccer but doing exercise. Well, doing exercise can make you healthier, make you more confident, and you can have a good shape, fit body. Playing soccer is nice, but playing basketball, playing baseball, playing volleyball is not good. Playing, or just go jogging. Doing exercise is very good. I hope that everyone can enjoy their exercising time. Wow, what interesting is that their soccer ball is not white. I consider it yellow, but in my memory, the soccer ball is all black and white. But it's yellow. It looks like a volleyball. It doesn't look like soccer. I'll see you in the next one.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106055_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8194,0.88004,3.89282,420.2251,0.1572538859601774,0.0,0.0,90.11,1.942,175,93.0,4.0,3.0,18,0.8273,0.6796,0.56559,0.5766,0.66227,0.5019,8
652010106057,IS_1766,5.0,1,"The people in the picture there playing the soccer and one of them are trying to kick the ball and Yes, I have I have joined the soccer team when I was in the fourth grade and I really like this exercise because I can run and run and run and I like to be I like to Shoot the ball when when when I get the score I feel really really Satisfied and if I if I am the parents I will I encourage my kids to do this kind of activity because it makes them to think, it makes them, they can do more exercise and it helps them to get used to cooperate with others and that's a big benefit. And there are one, two, three, four, five, six, seven, there are seven people in this picture and one and two are wearing green and two are wearing red and two wearing blue shorts. Three? No, three wearing blue shorts. And they all wear long socks. And yeah, I think this near in NTU might be the NTU sports court or somewhere. And there are yellow ball. And if I have those chains, I will get into a soccer team again because I really, really love soccer. of the",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106057_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8182,0.86941,3.50415,417.2355,0.1493824880853432,0.0,0.0,90.35,2.346,212,97.0,3.0,0.0,9,0.3825,0.0,0.5424,0.53743,0.36558,0.4379,0
652010106059,IS_1766,3.5,0,"The people in the Patreon just playing the soccer ball and I do I do the soccer I play the soccer ball used to but I don't like it because I cannot control the ball. Yes, if I if if I kid it and you always wrong not the ways I want. Yes, if if I the parents I will try to my college my child do the things like but not the soccer ball maybe just ask them to play some play basketball or baseball or swimming yes because I like both of this exercise I think it's interesting the people and a picture just where the green, red, white t-shirts and they all wear short pants. I think it is hard. Yes. During exercise, I like to wear short pants either. Yes. Because it will be hard and you will wet. I don't like wet.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106059_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8257,0.89505,4.85487,382.5982,0.0972642385838738,0.0,0.0,82.04,1.78,146,97.0,3.0,0.0,8,0.4442,0.57735,0.5083,0.5793,0.52729,0.4516,0
652010106060,IS_1766,3.0,0,"They are running and playing soccer on the lawn. I have ever participated in this activity because I think playing soccer is a good thing. So I like it very much. If I was a parent, I would encourage my kids to do this because soccer can increase your health and your intelligence like the sport intelligence. I saw a man on the lawn wearing a 46 and green I also saw a soccer net and very very much trees and some cars and also a soccer ball. for watching.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106060_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8679,0.92003,4.75756,476.1676,0.1292857140885526,0.0,0.0,90.17,0.998,90,88.0,12.0,0.0,6,0.5589,0.5405,0.62715,0.5156,0.56054,0.4844,3
652010106061,IS_1766,4.0,1,"The people in the picture were playing soccer and they seems to have lot of fun with it. But I have never been such activities. But I think I really like it because it look exciting. And if I'm a parent, I absolutely will encourage my children to attend something like some activities like that because it can train her. train her or his because it was good to stress yourself and you can not just sitting on the sofa and watching TV you can do something more you can you can breathe the fresh air and kick the ball with your friend you can make content with them you just don't need to just use your cell phone at home and don't do anything anything this thing is really good for their health so I will encourage them to do it it was really good and it also can make a lot of friends like that they will have a lot of contact with others because of the games they can play a lot of competitions so they will be more content with this oh and",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106061_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8282,0.88064,4.25177,431.8813,0.0651451455230273,0.0,0.0,89.43,2.091,187,95.0,5.0,0.0,5,0.6514,0.4621,0.54097,0.0,0.41362,0.469,3
652010106063,IS_1766,4.5,1,"They're playing football in this big park and yeah, they're playing football. I played football or so-called soccer in elementary school. It was a football club and I thought it was pretty fun, but I was the only girl so that was a bit awkward. But I liked it. If I was a parent, I would think it was really good. So you can learn how to be a team, how to cooperate with other people and and it's good for your health too and you can let go of pressure and make a lot of new friends in these sort of like playing football so I think it's a really good idea for my kids to do that. There's a guy in a green shirt with 48 on his back and he's in the foreground The keeper is rushing out and trying to get the ball that is at the edge of the goal. In the background there are two tall buildings and there's also a sort of highway and there are a lot of trees. So it's quite a big park I think. And this guy is bending it down. I think he's really tired. There",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106063_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.7961,0.86821,3.62165,382.3582,0.1236185711741979,0.0,0.0,90.39,2.19,198,93.0,6.0,1.0,12,0.3379,0.60313,0.5536,0.53933,0.50849,0.4635,1
652010106069,IS_1766,5.0,1,"The people in the picture are playing soccer. I've played soccer twice before in physical education class and I liked it. Well, mostly because I have really strong muscles in my legs from running, so I have a lot of advantages in soccer. If I was a parent, I would agree for my kid to play soccer. Mostly because playing a sport helps you stay healthy and fit, and that's what society thinks you should do, stay fit and healthy. It's also good for your health too. You could have lower risk of getting any diseases from body fat. Also, the people in this picture mostly are wearing jerseys and shorts. Some of them are wearing knee-high socks. And all of them are wearing sneakers. And the details in here, there are a lot of trees which I really like. And the really beautiful grass. And there are also two buildings in the background. Also a bridge, there is a silver car and there are multiple soccer balls which means that they are probably practicing and not playing against each other. Also there are benches in the background which also indicates that they might be in the park instead of a soccer field. And there are some...",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106069_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8148,0.86203,3.44049,406.5619,0.0788795348560047,0.0,0.0,89.96,2.301,207,90.0,10.0,0.0,16,0.6901,0.633,0.5457,0.55023,0.60476,0.4835,7
652010106076,IS_1766,4.5,1,"In the picture, there are some people are playing soccer. And yes, I did this activity before, but no, I didn't. I like this soccer because I think soccer is very, very good. And if I'm the parent, I sure I will encourage my child doing this because this is exercise. It will let them grow. I will let him or her to do this soccer game. I see the back 46 that man. Oh, so So good He's six look very very handsome if he's my husband I would like it very much and I see very much she's there and the days well the weather maybe worth very warm to play soccer game and doing this activity I like the green trees so much and",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106076_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8342,0.8799,4.31511,520.5136,0.0942933960501456,0.0,0.0,90.5,1.403,127,100.0,0.0,0.0,8,0.7768,0.5513,0.58068,0.5042,0.60324,0.4774,5
652010206001,IS_1766,3.5,0,"They are playing soccer or maybe get a contest but if I didn't play soccer before because I think I don't like to exercise and I think get a rest is not a good thing to me but maybe I would like to try it and if my children want to do that I will I will encourage him to do this because it's always good to sport outside to get some sun and friends, teams and run under the sunshine I think it's good to our health but if it don't I won't force him to do this because I don't want either so He's my child. I know what he thinks. But I would like to be one of the participants in that team. There are so many people and wearing a different kind of clothes. I think maybe there are three teams. One is green, one is red, and one is white. They are",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010206001_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8112,0.89191,4.51195,676.4118,0.0287456791014353,0.0,0.0,88.94,1.765,157,97.0,1.0,1.0,7,0.0,0.0,0.51277,0.553,0.26644,0.4527,1
