speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
753010202100_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202100_200.wav,"I think that's kind of dancing at the Banqiao MRT station and I think maybe they are high school students and they maybe both joined in some kind of dancing club. I never been in that kind of club and I never been in Banqiao station dancing but I think I would like to do it if I have that kind of opportunity and I think these students must  benefit a lot from that kind of activity because it can really help training your body and to move with energy and to use your body to get the feeling. In this picture I can also see there are some other groups who are playing and they are wearing some kind of uniform.  It's like a uniform for that kind of dancing club and one guy is just relaxing and resting at the ground, sitting on the ground. And the others are hardworking and they are practicing their dance. Maybe they have some kind of performance in the future and they have to work really hard to get a wonderful performance in that kind of condition.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7954,0.83444,1.84734,701.1913,0.2672340908796865,0.0,0,88.59
753010202101_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202101_200.wav,"Well, as far as I'm concerned, I think these pictures were probably taken in MRT station because there are a large space in these pictures. Well, in those pictures, we can see that the people are performing or dancing. And the band is... and the group is... are all just... are all girls.  and performing a great job. Well, I have never participated in this kind of activity before because I'm too shy, I'm not willing to do this. Well, so I wouldn't like to perform in Republic because I would get shocks. Well, in these pictures, students are likely to benefit from people giving  giving them money or just applaud for them. They can get appreciation or praise from the people. In these pictures, there are many people stop and watch them. Well, that probably means that it can be very important or it can be very significant","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7776,0.85936,2.17124,791.6694,0.0534409836056779,0.0,0,89.7
753010202103_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202103_200.wav,"This picture was probably taken at the NRT station because there is an NRT mark in the picture. And the people are dancing in this picture. I have never participated in this kind of activity before, but I want to and it's very good for them. The students likely to benefit from doing this kind of activity  can let them feel more confidence to perform in the public. It's very important for the teenagers to perform in the public place so they can get more confidence or perform more energy to have a performing in the public place.  So it's very good for them to have a dancing in a public place. And people who walks through them can watch them performing when they go through the NRT station. So I think it's very good for them to have the performing on the NRT station.  Thanks for watching.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.785,0.84482,1.85319,631.7995,0.1546104482527989,0.0,0,90.06
753010202107_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202107_200.wav,"I think this picture is taken in the MRT station and the student is dancing there. I think it's the MRT station because there is a label telling them where is the entrance. And they are dancing in front of the large mirror. And the students are all wearing black and white. I think they are practicing for some performance. And I haven't participated in this kind of activity before.  If I have I don't I wouldn't enjoy in this kind of activity because I don't like to dance and I think that if I if I keep dancing there, there may be It may be good for their health and not only It might be good for their mental mental health and In the picture, there's a lot of light  and it is bright in a hole and there is a person sitting in front of a mirror I think it is a little bit so tired so that he sits there and they all put their bags in front of the mirror and I can see a bottle and a lot of bottles and a lot of black bags and there are lots of all the dancers are females oh sorry there are","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7161,0.81832,1.7479,672.9669,0.2286753931048653,0.0,0,89.59
753010202108_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202108_200.wav,"As far as I'm concerned, this picture may be taken in an MRT station. And they're evidently dancing to a mirror. And I think that they're maybe going to have a performance maybe around the corner. And just like if my memory serves me right, I just attended a performance last year Christmas in our school. The event is called Christmas  during the time we all spend lots of time practicing our own performance just to in order to have a really good performance for all the audiences and I think that the most important thing that we can learn from the activity is the punctuality because if you always late your friends may be your friends and your members will be really annoying  So, what's more, I really enjoy that, because I can spend my time on what I love a lot, and I can still strengthen my own health or my physical condition. And I think that","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8132,0.85375,2.012,636.6659,0.038552083269072,0.0,0,88.04
753010202109_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202109_200.wav,"This picture probably took place under the MRT station. Sometimes students dancing there makes me feel like it's quite a mess. Because their music always turns on very loud and teenagers laugh a lot and makes a lot of trashes.  I once did participate in this kind of activity and I don't really enjoy it because it's quite hot and when you dance everyone walks around and will look at you. Sometimes someone will even record your dancing or your performance. I prefer a privacy place. However, doing this kind of activity can benefit a lot. It can give you a kind of  a sense of union and dancing with dancing with friends is sometimes quite interesting and can be a very precious memories for a very long time and here we can see I think this is I don't know what senior high schools they are they are wearing black they are dancing locking","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8047,0.83558,2.10813,564.181,0.1560524472172235,0.0,0,89.15
753010202113_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202113_200.wav,"I think this picture was probably taken at the MRT station. And I think so it's because we can see that there are a picture that is of the MRT. And I saw the people are dancing in the picture and maybe they are junior high school students or senior high school students are practicing for their club or some activities.  As for me, I haven't participated in this kind of activity before, but I think it's a very good experience for the students to learn dancing and to make friends with others. And the students, I think the students are likely to benefit from doing this kind of activity because they can make many friends and they can  improve their dancing skills. And if I have time or I have the chance, I would like to participate in this kind of activity because I think it's a very good experience.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8108,0.82572,1.72099,549.4441,0.1427299273710181,0.0,0,77.25
753010202117_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202117_200.wav,"The people in the pictures are dancing in the Taipei train station I think. And they are very concentrated to cooperate the dance step. They sweat, they smile and they gain contentment about it. I think the students are likely to benefit from this.  I think it's very good to have a chance to learn how important the teamwork is. If I have time, I will summon my friends and dance in the public place.  If I was inside, there are young and high school students that are practicing to perform the final experience, I think. The station is bright and large. No wonder they will dance in it.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8178,0.878,2.07641,671.5306,0.0425610527788337,0.0,0,87.88
753010202119_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202119_200.wav,"This picture is probably taken in Taipei Metro system. The reason is I have been there many times. In Taipei Metro system, there are many people like to dance or practice things in the station.  I have never participated in this kind of activity before. There are few reasons. Because first, I don't have much time. I'm still a student. I have to study at school. And second, I think practicing dancing there is not very good. Because if the traffic is not very good, and you use your phone,  you stand there to dancing, then people can't go, just can walk. People like to dance there because it is healthy and it is convenient and they can know more friends in the group or in the activity.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7676,0.81729,2.03422,730.3655,0.0463794394457173,0.0,0,80.03
753010202121_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202121_200.wav,"Actually, I think the picture was taken maybe in the MRT station and because I saw, I see the marks, maybe the X-A2 in the picture and the students, they are students I think, actually they are students, they are dancing in the picture and for me, I never  I never participated in this kind of activity because I don't live in Taipei and I think the scenario is common in Taipei and if I got the chance I think I want actually I want I want to do the dancing club like this because they are energetic and I think it seems that they can get more  more time or exposure time for them to make people know them and they can also make good use of the places and as I can see I see a lot of students maybe senior high school, dance club or even other clubs that including dancing then","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.806,0.86338,2.00771,641.8579,0.0781772414800422,0.0,0,88.12
753010202122_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202122_200.wav,"It definitely is in the bus station that there are groups of people playing the dancing street dance. And I think it's very energetic and very useful to do that because I haven't done it before. And in my after college I want to think that maybe I can take those dance club. But I failed it because I think it's too tough because I'm very  I think I couldn't do that. After their practice of dancing, they definitely will improve their balance skills. It makes me recall my senior high school because lots of my friends go to the dancing clubs.  they work I think they practice five in seven days and I think it is very large amount of practice so they definitely will do well as their as their final project and I think that I every time see them I think well it's amazing and I wouldn't do that once in my lifetime because I think they practice one day and","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7928,0.83174,1.9251,730.1771,0.1278735093451691,0.0,0,89.93
753010202123_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202123_200.wav,"I think this picture probably taken in Ban Cha MRT station because I usually take MRT at Ban Cha so I know this place and these people they may be junior high school student or senior high school student they are practice dance and to prepare some performance when they have some  I never participated in this kind of activity before. Because I really can't dance very well. In fact, I can dance at all. I really would like to participate in this kind of activity. But I think maybe I will just sit at the other side.  watch these people, these dancers, how to dance so amazing. And how are students doing? Oh, I think these students doing this kind of activity has a lot of benefit because they can know other school students or they can associate with some activities how to","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7727,0.8322,2.04697,639.6548,0.1395878787858016,0.0,0,89.93
753010202126_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202126_200.wav,"This picture is probably taken in the train station because there are signs that show where the exit is. I think the people in this picture are dancing. I have danced before when I was in 6th grade. I have danced in front of all the parents and teachers. I really enjoyed it. I think students is likely to benefit from doing this kind of thing.  their activity is they can exercise and they can make more friends and they can be happy. The people in the pictures are wearing black or white t-shirts and black pants. I think they are dancing very well.  Also, they all seemed working very hard in that dancing.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7975,0.88014,1.97931,444.0946,0.0449514852025278,0.0,0,64.34
753010202127_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202127_200.wav,"For question 1, I think this picture is taken in Taipei MRT station. Because I can see some signs on the roof. And for question 2, I think these students are dancing and practicing their dancing skills.  No, I never participated in this kind of activity before because I don't like dancing and I was very busy in my high school times, busy studying and reading books so I didn't have enough time to dance but I think dancing is a very very  It's a good exercise for people who are studying, who studies too hard. I think that they want to have a healthy body and some people just go running and they just dancing and it's a kind of exercise.  I'm Grace.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8286,0.87627,1.96955,622.9268,0.0400759261101484,0.0,0,90.2
753010202129_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202129_200.wav,I think 1. I think this picture probably taken in the train station. It made me think so because I am very familiar with the train station and have some signs that is train station. 2. I think they are practicing dancing. 3. I have participated in this kind of attitude before. I hate it because I am a shy person. So I hate practicing dancing in a public place.  I think the students like to benefit from doing this kind of activity that they can cultivate their brave and they can practicing dancing and they don't shine when they are performing dancing in the public.  dancing and two people are wearing white skirts and the others are wearing black skirts and one boy on the right is resting. Many people are very keen of dancing. They are very brave I think because they are performing and practicing in the public place.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8093,0.84385,1.87299,633.6142,0.104812318675112,0.0,0,81.89
753010202131_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202131_200.wav,"This picture is taken in a MRT station and they're dancing because I think they're dancing because I could often see them while I was walking in the MRT station. So it's really... yeah. So these people in the picture, they are dancing all kinds of styles of dancing. So yeah. And I have been participating in this kind of activity while I was in high school.  I go to this street dance club. So I really enjoy it. It's like you can have your fun. Like it's playing video games. Yeah, it's the same kind of fun. And students like to benefit from this kind of activities because they, yeah, like I am. Like it feels fun. You can have a sense of, you can have your kind of style and you can perform it to other people.  people and yes in this picture the guy in the front there dancing a kind of style dancing called locking so they are wearing shirt that is it's all kinds of activity that's held in school or other competition in the in other place yes it's very um let me see","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7869,0.83608,2.00371,728.2203,0.1069876541395062,0.0,0,89.89
753010202140_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202140_200.wav,"This picture probably be taken in the MRT station because I saw some marks and sign in this picture. And these people are probably practicing dancing for some performance. I have ever participated in this kind of activity. I enjoyed very much because first I like to dance and second I enjoy to dance with many friends and  and work a lot with many friends. These students are likely to benefit that doing this kind of activity, they will get many like working together with different peoples and they will get a very good and very good friendship. And this picture, in this picture have a big mirror and some people wearing black, some people wearing white t-shirt and most of the people are  girls and just one or two boys and this is this may be in the basement or in be one of the stations and no there's really passengers passing by and probably they are getting like hip-hop dancing","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.808,0.86244,2.02245,632.1401,0.0653894040856929,0.0,0,88.13
753010202151_200,HS-1862,4.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202151_200.wav,I think the picture took place in a metro station because I saw the exit number and some of the wall looks like a metro station and the people in the picture are dancing and maybe they are having a rehearsal for a dance performance and I have participated in something like this before and I enjoyed it a lot because I like to first is dance with other people  Second is I like to do some activity on the stage and have some people to do it together too. I think students should do more things like this because students should not only stay in the classroom and study. They should do more outdoor activities like dancing is something I prefer and I think it's very nice which can give students some energy.  time. Okay I'll describe the picture more. I like the clothes they are wearing and it is I think it's very young and energetic and yeah I really like to have this kind of I like to have a group of people who have the same interest like dancing is something I really think is a good activity,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.785,0.84786,1.80449,666.1271,0.0354331522248685,0.0,0,87.15
753010202153_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202153_200.wav,I think the picture is taken in the MRT station. People in the picture provided is practicing their dancing skill. They may participating in the club. They train themselves for the upcoming competition or tournament. They will play better in the game and do better in the competition.  I think they will have a better performance by doing this. The picture provided impress me more is the dancer who are on the right side and wear the red clothes.  He has a strong will to won the champion and so he prepare for the game very attentive and try very hard I think the team will win the game automatically,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8144,0.8951,2.14202,658.5708,0.0320660195503275,0.0,0,89.12
753010202155_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202155_200.wav,"The picture was probably taken in the underground hall, in the underground street, and the street in the MRT. Because we can see the marks and the mirrors in somewhere else like the underground street. And we can see the acid extinction. That makes me think  This is this is a M.R.T. and People in the future are dancing They are they are they are training their skills in dancing they want to be more Great at skiing at their dancing skills, and I haven't participated in this kind of activity before but if I have a chance I would want I would like to participate in once because I used to  I used to dance and I'm taking a liking for the dancing. This makes me so energetic and happy and pleasant. Students dancing in front of the mirror may make him","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7665,0.82855,1.90491,723.322,0.0301719698631627,0.0,0,88.86
753010202157_200,HS-1862,4.0,/share/corpus/LTTC2023/HS-1862_sliced/753010202157_200.wav,"I think this is in a train station or a high-railway station. Because the ceiling and the floor is a public place and there is an elevator and a board that shows the number of the entrance. There are people, all the students, dancing where I go there too. I have experience of dancing in the  There is a lot of club practicing there. It's a public space for us. The people are dancing and practicing probably. I have participated in this club.  I really enjoy it but people actually see us and stop to watch. It's a bit of awkward if you don't know how to dance. And I would like to try again although I don't have time actually. And this is where you can meet people who do like dancing around with you and you both enjoy the activity and you have the same hobby.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7776,0.84605,1.91934,649.4297,0.0453676922819935,0.0,0,88.63
753010202160_200,HS-1862,3.5,/share/corpus/LTTC2023/HS-1862_sliced/753010202160_200.wav,"I think I guess the picture was taken in the MRT station because I really love the exit 1 and exit 2 I think the students are maybe dancing for the final show they practice maybe every night For me I have participated in the dance club  I really enjoy, I'm into the dancing I dance hip hop or locking I think that's make me learn how to cooperate with the people and we together finish the show and we feel a sense of achievement that's a good feeling for me to work with my classmates  the people who share the same interests and I think the people in this pictures are girls or maybe they are dancing the girl style dance and I think there are different schools of students a different students of schools I think that maybe then during the contest","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7842,0.86706,2.02008,822.6247,0.1503862320189027,0.0,0,89.17
